1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.017367165934,-37.7210000932206
2,85.2577432417642,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.983882918951,-37.8332621036704
1,1,"HIGH STRUCK PEDESTRIANS AT ROAD",144.980370691536,-37.8692395933701
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.979887042056,-37.8687217363032
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.979495580119,-37.8683025956899
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.979660820088,-37.8684795228812
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.980100141973,-37.8689499187906
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.976055973218,-37.8646223846496
1,1,"HIGH VEHICLE COLLISIONS AT MULTIPLE INTERSECTION",144.978301439458,-37.8670244034922
1,1,"HIGH VEHICLE COLLISIONS AT MULTIPLE INTERSECTION",144.977730754295,-37.8671460129442
1,1,"HIGH VEHICLE COLLISIONS AT MULTIPLE INTERSECTION",144.978301439458,-37.8670244034922
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.977907415541,-37.8666042027754
1,1,"HIGH STRUCK PEDESTRIANS AT ROAD",144.979142935188,-37.8679250048274
1,1,"HIGH STRUCK PEDESTRIANS AT ROAD",144.979017964497,-37.8677911959931
1,17.3361059428697,"HIGH STRUCK PEDESTRIANS AT ROAD",144.979361813914,-37.8681593704554
1,17.3361059428697,"HIGH STRUCK PEDESTRIANS AT ROAD",144.979269360666,-37.8680603724766
1,1,"HIGH FIXED OBJECT COLLISION AT CROSS INTERSECTION",144.976816795901,-37.8654359159692
1,1,"HIGH FIXED OBJECT COLLISION AT CROSS INTERSECTION",144.976816795901,-37.8654359159692
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.97879160034,-37.8675490438789
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.781379285552,-37.7445458575021
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.781379285552,-37.7445458575021
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.914018827964,-38.3572108552772
1,1,"HIGH STRUCK PEDESTRIANS AT T INTERSECTION",144.856998393313,-37.7857044831147
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.948245961927,-37.8116524153815
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.948245961927,-37.8116524153815
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.948245961927,-37.8116524153815
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.945413216659,-37.8085252912864
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.95032861865,-37.8134799389863
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.95032861865,-37.8134799389863
1,1,"HIGH RISK AT MULTIPLE INTERSECTION",144.942630869267,-37.8073216448018
2,88.9460435591551,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946137443378,-37.8090463822589
2,88.9460435591551,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946137443378,-37.8090463822589
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.946782248847,-37.8096363875432
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.927236354852,-37.7700937420211
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.981375506054,-37.8735909301337
1,57.6009631169968,"HIGH VEHICLE COLLISIONS AT ROAD",144.820367247431,-37.7763023094435
1,57.6009631169968,"HIGH VEHICLE COLLISIONS AT ROAD",144.820327882932,-37.7765397773401
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.819120993544,-37.7838821651663
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.819177165493,-37.7835412598902
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.794241132598,-37.7413840487867
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.033418142348,-38.2313493592254
1,1,"HIGH FIXED OBJECT COLLISION AT T INTERSECTION",145.031126184474,-38.2333323222024
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.034659901827,-38.2298849907867
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.036451119178,-38.2284472702378
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.271570221975,-37.884871125525
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.275813955687,-37.8843445182209
1,1,"HIGH FIXED OBJECT COLLISION AT T INTERSECTION",145.094111782581,-37.7060359052383
2,78.8004815584984,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.048421891878,-37.8049693916613
2,78.8004815584984,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",145.048509644635,-37.8044299588106
1,1,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.863413621174,-37.81619742967
1,1,"HIGH FIXED OBJECT COLLISION AT T INTERSECTION",145.160368667423,-38.1263533548866
1,1,"HIGH RISK AT ROAD",145.21884320247,-37.9610003621899
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.960362041549,-37.6635984010622
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.960758041468,-37.6613697819264
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.225162342809,-38.0190697207762
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.22654401752,-38.019239438312
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",144.889302411654,-37.7606002473996
2,78.8004815584984,"HIGH FIXED OBJECT COLLISION AT T INTERSECTION",145.166999527058,-37.9720706658156
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.033218229737,-37.984425742316
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.278890484019,-37.8699195462142
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.279150865184,-37.8701294387636
1,1,"HIGH STRUCK PEDESTRIANS AT DEAD END",144.867154235629,-37.7711504589157
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.041910065498,-37.76625959085
1,1,"HIGH RISK AT ROAD",145.313187334878,-37.7808696688096
1,1,"HIGH FIXED OBJECT COLLISION AT T INTERSECTION",145.017250466604,-37.8743017392809
1,1,"HIGH FIXED OBJECT COLLISION AT T INTERSECTION",145.017250466604,-37.8743017392809
1,1,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",145.042211521377,-37.8378236252047
1,1,"HIGH STRUCK PEDESTRIANS AT ROAD",145.04567970546,-37.8381216571667
1,1,"HIGH RISK AT T INTERSECTION",144.877293816076,-37.7166185550845
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.876219358199,-37.7170771879411
1,1,"HIGH FIXED OBJECT COLLISION AT ROAD",144.868282928058,-37.7048454223792
1,1,"HIGH VEHICLE COLLISIONS AT MULTIPLE INTERSECTION",144.874289244786,-37.715078625983
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.86789248075,-37.7069158959095
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.867440589102,-37.7068649383885
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.867440589102,-37.7068649383885
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.86789248075,-37.7069158959095
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.86789248075,-37.7069158959095
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.86789248075,-37.7069158959095
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.867440589102,-37.7068649383885
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.867440589102,-37.7068649383885
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.867440589102,-37.7068649383885
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.867440589102,-37.7068649383885
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.867440589102,-37.7068649383885
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.867820064049,-37.7071967344922
1,1,"HIGH VEHICLE COLLISIONS AT ROAD",145.242906524459,-37.8608086749679
1,1,"HIGH FIXED OBJECT COLLISION AT T INTERSECTION",145.172894564205,-38.2944514936319
1,46.4703950968589,"HIGH VEHICLE COLLISIONS AT T INTERSECTION",144.920364581374,-37.5768450939074
1,62.0991572726278,"HIGH VEHICLE COLLISIONS AT ROAD",144.914562860611,-37.5817382914946
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910695260273,-37.590139681844
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910675257196,-37.590259501808
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910695260273,-37.590139681844
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910695260273,-37.590139681844
1,66.5535733829485,"HIGH VEHICLE COLLISIONS AT CROSS INTERSECTION",144.910695260273,-37.590139681844
